Date,Open,High,Low,Close,Volume,Change,ma_5,vel_5,ma_20,vel_20,ma_60,vel_60,com_name,com_code,vol_mean_60,vol_std_60,vol_bolin_check,mean_60,std_60,bolin_check,high_246,new_high_check,pump_date,dump_date,pmp_Open,pmp_High,pmp_Low,pmp_Close,pmp_Volume,pmp_Change,pmp_high_246,pmp_ma_5,pmp_vel_5,pmp_ma_20,pmp_vel_20,pmp_ma_60,pmp_vel_60,dump_period,구독자_요청_종목
2021-01-08,293500,312000,290000,312000,3175396,7.772020725388601,295400.0,3900.0,287675.0,1350.0,287350.0,283.333333333314,NAVER,035420,774451.2833333333,348169.3113351551,True,287350.0,7102.339075193104,True,347000.0,False,2021-01-13,2021-01-08,306000.0,317500.0,304000.0,314000.0,1894304.0,3.289473684210526,347000.0,305700.0,4800.0,290825.0,1200.0,288058.3333333333,341.66666666662786,5,True
2021-01-11,320000,323500,301000,309000,2765169,-0.9615384615384616,298600.0,3200.0,288725.0,1050.0,287525.0,175.0,NAVER,035420,816766.4333333333,465598.892002852,True,287525.0,7499.957627001065,True,347000.0,False,2021-01-22,2021-01-11,332000.0,350000.0,326000.0,343500.0,3303950.0,6.511627906976744,347000.0,316500.0,7500.0,301650.0,2975.0,291200.0,1000.0,11,True
2021-01-22,332000,350000,326000,343500,3303950,6.511627906976744,316500.0,7500.0,301650.0,2975.0,291200.0,1000.0,NAVER,035420,963464.2,552017.1634827908,True,291200.0,12928.81422591288,True,347000.0,True,2021-01-28,2021-01-22,336000.0,366000.0,335000.0,355000.0,2285696.0,3.953147877013177,353000.0,346200.0,6500.0,314525.0,3600.0,294783.3333333333,1158.333333333314,6,True
2021-06-23,393000,427000,392500,423500,2721355,8.312020460358056,399800.0,6500.0,376050.0,3025.0,372291.6666666667,858.3333333333721,NAVER,035420,648627.4166666666,340713.1644697025,True,372291.6666666667,16759.8419521171,True,410000.0,True,2021-07-13,2021-06-23,421000.0,442000.0,419000.0,441000.0,1498546.0,5.376344086021505,436000.0,422900.0,6300.0,410875.0,2700.0,379841.6666666667,825.0,20,True
2021-06-24,430000,436000,413000,419500,2143286,-0.9445100354191264,405800.0,6000.0,379125.0,3075.0,373008.3333333333,716.6666666666279,NAVER,035420,679349.7666666667,432493.5941302955,True,373008.3333333333,17828.156094155434,True,427000.0,True,2021-07-13,2021-06-24,421000.0,442000.0,419000.0,441000.0,1498546.0,5.376344086021505,436000.0,422900.0,6300.0,410875.0,2700.0,379841.6666666667,825.0,19,True
2023-02-03,214000,225500,210500,223500,3065767,5.673758865248227,210000.0,2400.0,199675.0,2050.0,189575.0,766.666666666657,NAVER,035420,900705.5666666667,483796.45344004367,True,189575.0,9807.393008697298,True,348000.0,False,2023-02-08,2023-02-03,224500.0,232000.0,224000.0,230500.0,1777709.0,5.0113895216400905,348000.0,220100.0,5000.0,204575.0,1700.0,191508.3333333333,616.6666666666861,5,True
2023-08-01,232500,239500,230500,233000,3102468,2.643171806167401,216040.0,6400.0,204425.0,2215.0,202261.66666666663,615.0,NAVER,035420,787756.15,413888.58114202216,True,202261.66666666663,9949.126384720492,True,281000.0,False,No pumping date,2023-08-01,,,,,,,,,,,,,,No pumping date,True
2023-08-07,226500,241500,225000,234500,3055268,4.921700223713646,228300.0,1500.0,211340.0,2065.0,203420.0,391.66666666665697,NAVER,035420,836576.8666666667,529379.7753278367,True,203420.0,11703.9729601012,True,271000.0,False,No pumping date,2023-08-07,,,,,,,,,,,,,,No pumping date,True
2020-02-13,35025,36430,34824,35928,1877980,4.069750601048576,34422.6,522.0,33443.85,120.44999999999708,31841.566666666666,81.96666666666715,카카오,035720,418688.31666666665,166455.50298874843,True,31841.566666666666,1503.4169259081382,True,34621.0,True,2020-02-18,2020-02-13,36229.0,36831.0,35928.0,36530.0,587253.0,0.8308261337602473,37032.0,35867.8,481.8000000000029,33770.1,135.5,32085.783333333333,85.29999999999927,5,True
2020-02-19,36931,38236,36831,38136,1362998,4.396386531617848,36590.4,722.5999999999985,33985.9,215.8000000000029,32197.85,112.0666666666657,카카오,035720,453932.2,257827.7841772608,True,32197.85,1949.1536609686532,True,37032.0,True,2020-02-20,2020-02-19,38235.0,38435.0,37733.0,38236.0,547405.0,0.2622194252150199,38236.0,37052.0,461.59999999999854,34241.8,255.90000000000143,32319.95,122.10000000000218,1,True
2020-05-25,50379,54193,49978,53792,2653776,8.50192629646812,48332.2,1886.799999999996,42446.05,913.3000000000028,35814.03333333333,276.0,카카오,035720,1071457.5166666666,454735.46663626167,True,35814.03333333333,5786.826638257146,True,49878.0,True,2020-05-26,2020-05-25,54894.0,56098.0,52386.0,54193.0,3274293.0,0.745464009518144,54193.0,50339.4,2007.2000000000044,43294.1,848.0499999999956,36101.73333333333,287.6999999999971,1,True
2020-05-26,54894,56098,52386,54193,3274293,0.745464009518144,50339.4,2007.2000000000044,43294.1,848.0499999999956,36101.73333333333,287.6999999999971,카카오,035720,1105741.066666667,494171.9923420914,True,36101.73333333333,6253.57784200279,True,54193.0,True,2020-06-23,2020-05-26,55999.0,58005.0,55597.0,56501.0,2166267.0,2.7365626591024803,56098.0,54012.2,742.5999999999985,52527.0,115.40000000000146,42783.9,424.84999999999854,28,True
2021-01-08,82896,87512,81189,87111,2466715,7.826657424369957,81129.2,1786.3999999999942,76748.6,597.1500000000087,73761.35,207.41666666667152,카카오,035720,633852.6666666666,290365.7353662837,True,73761.35,3676.208934440038,True,84399.0,True,2021-01-11,2021-01-08,88515.0,92929.0,86106.0,90924.0,3157747.0,4.377173950476978,87512.0,83417.4,2288.199999999997,77531.4,782.7999999999884,74044.01666666666,282.66666666665697,3,True
2021-01-11,88515,92929,86106,90924,3157747,4.377173950476978,83417.4,2288.199999999997,77531.4,782.7999999999884,74044.01666666666,282.66666666665697,카카오,035720,669925.9666666667,371570.5287550688,True,74044.01666666666,4292.440491444762,True,87512.0,True,2021-01-22,2021-01-11,91525.0,95539.0,90823.0,92931.0,1162395.0,1.9818930041152265,92929.0,89459.0,1023.6000000000058,84320.6,873.1000000000058,77049.71666666666,431.5333333333256,11,True
2021-04-15,120500,132500,118000,120500,17115015,7.5892857142857135,112093.8,3948.199999999997,102207.95,1217.8499999999913,96851.55,487.9166666666715,카카오,035720,706812.9666666667,331153.2604246314,True,96851.55,6385.105306657659,True,112602.0,True,2021-06-10,2021-04-15,130000.0,135000.0,129500.0,133500.0,5564011.0,3.488372093023256,132500.0,128200.0,1400.0,120900.0,1025.0,112630.76666666666,622.6166666666686,56,True
2021-04-16,115500,120500,115500,119000,13709555,-1.2448132780082988,114056.0,1962.199999999997,103350.8,1142.8500000000058,97324.5,472.9499999999971,카카오,035720,978623.1833333332,2144193.636863396,True,97324.5,6942.552059702825,True,132500.0,False,2021-04-27,2021-04-16,118500.0,124500.0,118500.0,121500.0,5332544.0,2.9661016949152543,132500.0,118500.0,400.0,110407.8,1207.6500000000087,100672.05,441.0166666666628,11,True
2021-06-24,172000,173000,155500,157000,18408195,-7.374631268436578,159100.0,1800.0,138775.0,1600.0,121469.26666666666,994.21666666666,카카오,035720,3347141.9833333334,3073956.570426132,True,121469.26666666666,15896.033046192166,True,170000.0,True,No pumping date,2021-06-24,,,,,,,,,,,,,,No pumping date,True
2024-11-29,38150,40900,38000,40100,5312663,4.973821989528796,37960.0,810.0,35912.5,197.5,36237.5,51.66666666666424,카카오,035720,1171279.1166666667,472481.6630061393,True,36237.5,1526.2290129525682,True,61900.0,False,2024-12-02,2024-11-29,40550.0,42500.0,40150.0,42150.0,5583827.0,5.112219451371571,61900.0,39160.0,1200.0,36152.5,240.0,36320.0,82.5,3,True
2024-12-02,40550,42500,40150,42150,5583827,5.112219451371571,39160.0,1200.0,36152.5,240.0,36320.0,82.5,카카오,035720,1246143.4833333334,711444.4788875205,True,36320.0,1702.719659035596,True,61900.0,False,2024-12-03,2024-12-02,42450.0,43000.0,42050.0,42950.0,3138136.0,1.8979833926453145,61900.0,40350.0,1190.0,36412.5,260.0,36420.833333333336,100.83333333333576,1,True
2024-12-04,42200,47100,41600,46600,13726850,8.498253783469151,42000.0,1650.0,36915.0,502.5,36594.16666666666,173.33333333332848,카카오,035720,1356710.2166666666,932018.2084048212,True,36594.16666666666,2313.667784232933,True,61900.0,False,No pumping date,2024-12-04,,,,,,,,,,,,,,No pumping date,True
2020-11-11,10100,10200,10000,10100,196985,0.4975124378109453,9904.0,76.0,9606.5,39.0,9383.666666666666,8.5,메리츠금융지주,138040,62779.3,40125.68855876818,True,9383.666666666666,253.93157136876204,True,12700.0,False,2020-11-16,2020-11-11,10150.0,10700.0,10150.0,10550.0,245860.0,4.455445544554455,12700.0,10170.0,154.0,9761.5,63.0,9426.0,24.0,5,True
2020-11-16,10150,10700,10150,10550,245860,4.455445544554455,10170.0,154.0,9761.5,63.0,9426.0,24.0,메리츠금융지주,138040,62446.86666666667,41536.36183870087,True,9426.0,315.50443871269727,True,12700.0,False,2021-02-10,2020-11-16,10550.0,10750.0,10450.0,10750.0,349724.0,2.8708133971291865,11200.0,10188.0,196.0,9834.0,45.5,10005.833333333334,10.83333333333394,86,True
2022-01-14,53900,55900,47350,51900,1273655,-3.35195530726257,50920.0,520.0,44507.5,935.0,37678.333333333336,306.6666666666715,메리츠금융지주,138040,309139.68333333335,192945.4488388095,True,37678.333333333336,5813.254628737011,True,54300.0,True,2023-09-22,2022-01-14,55000.0,58200.0,54200.0,57400.0,983600.0,6.296296296296296,56700.0,55020.0,380.0,54495.0,295.0,49706.66666666666,265.0,616,True
2022-11-23,45100,45150,35000,36400,4922520,4.748201438848921,30740.0,1680.0,26547.5,792.5,24797.5,115.0,메리츠금융지주,138040,208820.56666666668,68327.34533320888,True,24797.5,3656.494396438721,True,55900.0,False,2023-01-17,2022-11-23,44100.0,46900.0,43800.0,45950.0,857265.0,3.258426966292135,55300.0,43040.0,1240.0,41345.0,322.5,34722.5,412.5,55,True
2024-02-23,79900,86200,78400,82600,1890891,9.260000228881836,77400.0,1560.0,71015.0,1035.0,62240.0,470.0,메리츠금융지주,138040,423436.6,203471.58628498705,True,62240.0,7062.390242134919,True,79900.0,True,2024-08-16,2024-02-23,85400.0,90200.0,85400.0,88800.0,1104896.0,5.714285714285714,88300.0,84280.0,1420.0,81820.0,405.0,79141.66666666667,175.0,175,True
2024-08-16,85400,90200,85400,88800,1104896,5.714285714285714,84280.0,1420.0,81820.0,405.0,79141.66666666667,175.0,메리츠금융지주,138040,343940.8333333333,147756.51175913104,True,79141.66666666667,3549.566298007747,True,88300.0,True,2024-08-19,2024-08-16,89200.0,91300.0,89100.0,91000.0,535523.0,2.477477477477477,90200.0,86100.0,1820.0,82245.0,425.0,79366.66666666667,225.0,3,True
2020-01-09,12601,13811,12526,13713,1963765,11.000485672656628,12868.0,123.39999999999964,12464.1,64.25,12470.9,20.58333333333212,에코프로비엠,247540,544606.2333333333,265684.75174360385,True,12470.9,414.0673694469283,True,18407.0,False,2020-01-10,2020-01-09,13589.0,14305.0,13465.0,14010.0,2270761.0,2.165828046379348,18407.0,13135.0,267.0,12558.0,93.89999999999964,12498.916666666666,28.016666666666424,1,True
2020-01-10,13589,14305,13465,14010,2270761,2.165828046379348,13135.0,267.0,12558.0,93.89999999999964,12498.916666666666,28.016666666666424,에코프로비엠,247540,566271.5166666667,322499.37031100824,True,12498.916666666666,458.7612758201277,True,18407.0,False,2020-02-03,2020-01-10,12724.0,16356.0,12724.0,15813.0,11949423.0,20.977736974982783,18407.0,13945.4,331.0,13624.15,135.85000000000036,12852.65,52.69999999999891,24,True
2020-02-03,12724,16356,12724,15813,11949423,20.977736974982783,13945.4,331.0,13624.15,135.85000000000036,12852.65,52.69999999999891,에코프로비엠,247540,659573.2833333333,417411.3470331159,True,12852.65,755.6836129501387,True,18407.0,False,2020-02-05,2020-02-03,16628.0,16900.0,15837.0,16406.0,5161385.0,1.9956481193658688,18407.0,14993.0,558.3999999999996,13981.2,186.5500000000011,12971.233333333334,61.35000000000037,2,True
2020-02-04,16035,16406,15590,16085,5661453,1.7201037121355849,14434.6,489.2000000000007,13794.65,170.5,12909.883333333331,57.233333333333576,에코프로비엠,247540,851091.5,1515452.3621354268,True,12909.883333333331,862.6259690209872,True,18407.0,False,2020-02-05,2020-02-04,16628.0,16900.0,15837.0,16406.0,5161385.0,1.9956481193658688,18407.0,14993.0,558.3999999999996,13981.2,186.5500000000011,12971.233333333334,61.35000000000037,1,True
2020-02-07,18036,18876,17616,18679,9711067,7.996068455134135,16855.8,1121.5999999999983,14516.1,316.25,13154.9,102.94999999999892,에코프로비엠,247540,1084141.683333333,1770074.3767741092,True,13154.9,1331.7222530700803,True,18407.0,True,2020-02-10,2020-02-07,18333.0,19741.0,18111.0,19272.0,5147412.0,3.1746881524706887,18876.0,17547.6,691.7999999999993,14794.05,277.9499999999989,13266.483333333334,111.58333333333394,3,True
2020-02-11,19667,22756,19420,21645,16890160,12.313200498132003,18659.6,1112.0,15175.8,381.75,13422.983333333334,156.5,에코프로비엠,247540,1320098.8833333333,2144655.761916141,True,13422.983333333334,1880.679497574982,True,19741.0,True,2020-05-18,2020-02-11,21125.0,23200.0,20878.0,22979.0,12411702.0,8.64775413711584,23027.0,20740.2,958.7999999999992,18789.5,296.5,18329.483333333334,31.71666666666715,97,True
2021-06-17,47909,51887,47464,50281,2671405,4.573437045048043,47815.4,933.8000000000028,44782.55,336.0,43723.816666666666,194.3666666666686,에코프로비엠,247540,646680.9333333333,537349.396159597,True,43723.816666666666,2444.0232425015683,True,50651.0,True,2021-06-21,2021-06-17,50849.0,52875.0,50330.0,52752.0,1457526.0,2.9407747097277785,51887.0,49910.6,1195.7999999999956,45707.85,506.5,44155.8,223.60000000000585,4,True
2021-07-15,64241,66638,62536,66613,5042200,10.220729366602688,59457.8,2599.2000000000044,54306.15,816.5999999999985,47757.36666666667,351.6666666666715,에코프로비엠,247540,818945.4333333333,530472.3036666202,True,47757.36666666667,5376.777230711855,True,60658.0,True,2021-07-16,2021-07-15,66736.0,69825.0,65674.0,66712.0,2998169.0,0.1486196388092414,66638.0,61513.4,2055.5999999999985,55079.5,773.3499999999985,48124.28333333333,366.9166666666642,1,True
2021-07-20,70171,71011,64241,66342,4756596,-7.317686504610227,66336.6,1848.2000000000044,56756.0,735.0999999999985,48892.3,331.9166666666715,에코프로비엠,247540,970527.5666666668,845859.8880686682,True,48892.3,6991.456460130408,True,71579.0,False,2021-07-30,2021-07-20,71011.0,73926.0,70492.0,71531.0,2163179.0,1.794506901949623,72617.0,70191.4,845.1999999999971,63326.0,956.25,52019.93333333333,446.4000000000015,10,True
2022-06-27,135000,156600,131700,135900,3082174,8.981555733761027,128143.4,1162.0,126824.4,956.0999999999912,118768.08333333331,665.1333333333314,에코프로비엠,247540,1071338.2166666666,663045.9915407124,True,118768.08333333331,8857.610926876438,True,142097.0,True,2023-02-21,2022-06-27,147300.0,161700.0,144900.0,160800.0,4616237.0,9.164969450101832,156600.0,148700.0,4060.0,125040.0,3070.0,108998.33333333331,866.666666666657,239,True
2023-02-09,121600,131400,120700,130700,3910409,7.131147540983607,121460.0,3340.0,107025.0,1710.0,104256.66666666669,250.0,에코프로비엠,247540,860833.55,552696.3484748247,True,104256.66666666669,8119.183533024412,True,156600.0,False,2023-02-10,2023-02-09,135400.0,139700.0,128700.0,132700.0,2873415.0,1.5302218821729152,156600.0,125180.0,3720.0,108665.0,1640.0,104525.0,268.3333333333285,1,True
2023-02-10,135400,139700,128700,132700,2873415,1.5302218821729152,125180.0,3720.0,108665.0,1640.0,104525.0,268.3333333333285,에코프로비엠,247540,887256.6166666667,652726.8107558697,True,104525.0,8773.70155538971,True,156600.0,False,2023-02-14,2023-02-10,141900.0,142300.0,134300.0,140500.0,2241781.0,1.079136690647482,156600.0,132980.0,3740.0,112640.0,2035.0,105461.66666666669,495.0,4,True
2023-02-13,132600,142500,130400,139000,3447025,4.747550866616428,129240.0,4060.0,110605.0,1940.0,104966.66666666669,441.6666666666715,에코프로비엠,247540,915733.6166666668,700559.4166240146,True,104966.66666666669,9790.096460227654,True,156600.0,False,2023-02-16,2023-02-13,145500.0,149000.0,140800.0,147500.0,2350333.0,4.5357902197023385,156600.0,140160.0,3360.0,117085.0,2405.0,106693.33333333331,701.666666666657,3,True
2023-02-15,142500,149000,139500,141100,3489156,0.4270462633451957,136800.0,3820.0,114680.0,2040.0,105991.66666666669,530.0,에코프로비엠,247540,977936.7166666668,787157.4546143347,True,105991.66666666669,11722.28490000279,True,156600.0,False,2023-02-21,2023-02-15,147300.0,161700.0,144900.0,160800.0,4616237.0,9.164969450101832,156600.0,148700.0,4060.0,125040.0,3070.0,108998.33333333331,866.666666666657,6,True
2023-02-21,147300,161700,144900,160800,4616237,9.164969450101832,148700.0,4060.0,125040.0,3070.0,108998.33333333331,866.666666666657,에코프로비엠,247540,1101231.5833333333,893796.8766005076,True,108998.33333333331,16282.7713010696,True,156600.0,True,2023-02-27,2023-02-21,158000.0,169500.0,156700.0,166800.0,3737868.0,4.708097928436912,168000.0,160520.0,3900.0,136390.0,3170.0,112241.66666666669,883.333333333343,6,True
2023-02-22,159100,168000,153000,160500,4546902,-0.1865671641791044,152580.0,3880.0,127980.0,2940.0,109783.33333333331,785.0,에코프로비엠,247540,1167608.3,1000048.8293922398,True,109783.33333333331,17582.089949879333,True,161700.0,True,2023-03-03,2023-02-22,161600.0,182600.0,161400.0,182100.0,5116799.0,14.026299311208517,171200.0,166840.0,5380.0,145645.0,3405.0,115181.66666666669,1256.6666666666715,9,True
2023-03-06,199800,217000,192500,217000,8059503,19.16529379461834,178380.0,11540.0,150790.0,5145.0,117058.33333333331,1876.666666666657,에코프로비엠,247540,1455429.85,1285317.3222966865,True,117058.33333333331,27665.07491507112,True,182600.0,True,2023-03-23,2023-03-06,212500.0,262500.0,210000.0,235000.0,9261725.0,10.070257611241216,229500.0,211400.0,3800.0,195300.0,3725.0,140075.0,2300.0,17,True
2023-07-18,282500,326500,279500,326000,5966121,16.845878136200717,289400.0,6200.0,272000.0,3200.0,258333.3333333333,533.333333333343,에코프로비엠,247540,1325973.0333333334,769942.8280040731,True,258333.3333333333,20422.16863487919,True,315500.0,True,2023-07-19,2023-07-18,330000.0,361000.0,328000.0,361000.0,5892304.0,10.736196319018406,326500.0,305800.0,16400.0,276975.0,4975.0,259450.0,1116.666666666657,1,True
2023-07-19,330000,361000,328000,361000,5892304,10.736196319018406,305800.0,16400.0,276975.0,4975.0,259450.0,1116.666666666657,에코프로비엠,247540,1395829.066666667,974354.8750579244,True,259450.0,23935.063988542504,True,326500.0,True,2023-07-20,2023-07-19,347000.0,366000.0,338000.0,362500.0,3226383.0,0.4155124653739612,361000.0,322000.0,16200.0,281850.0,4875.0,260950.0,1500.0,1,True
2023-07-25,408500,485000,391500,462000,5442923,14.215080346106305,394300.0,27200.0,305300.0,10375.0,268966.6666666667,3658.333333333372,에코프로비엠,247540,1548782.4833333334,1231962.3533367796,True,268966.6666666667,44210.86478425618,True,414000.0,True,No pumping date,2023-07-25,,,,,,,,,,,,,,No pumping date,True
2023-07-26,483000,584000,428500,455000,11089701,-1.5151515151515151,413100.0,18800.0,315900.0,10600.0,272058.3333333333,3091.666666666628,에코프로비엠,247540,1604213.066666667,1328967.6724553844,True,272058.3333333333,50313.600586271255,True,485000.0,True,No pumping date,2023-07-26,,,,,,,,,,,,,,No pumping date,True
2023-12-04,320000,354000,307500,323000,6062155,15.359999656677246,278200.0,16400.0,254125.0,1200.0,253006.66666666663,258.333333333314,에코프로비엠,247540,1095169.7833333334,732039.685674606,True,253006.66666666663,29286.76375213688,True,584000.0,False,No pumping date,2023-12-04,,,,,,,,,,,,,,No pumping date,True
2023-08-01,26000,29650,25950,29650,11636331,14.038461538461538,26150.0,1120.0,24985.0,295.0,25134.166666666668,101.66666666666788,카카오뱅크,323410,1177247.2166666666,615102.3837871893,True,25134.166666666668,1164.6084548490803,True,33500.0,False,2024-01-11,2023-08-01,27300.0,30800.0,27050.0,29700.0,12102465.0,9.800000190734863,30500.0,27020.0,700.0,27070.0,172.5,24618.666666666668,109.16666666666788,163,True
2023-08-02,30150,30500,27750,28100,6048523,-5.227655986509275,26950.0,800.0,25227.5,242.5,25195.83333333333,61.66666666666424,카카오뱅크,323410,1319784.1333333333,1466345.534018737,True,25195.83333333333,1221.6372615750895,True,33500.0,False,2024-01-15,2023-08-02,29400.0,31500.0,28450.0,31450.0,5505469.0,6.96999979019165,30800.0,28820.0,1100.0,27510.0,275.0,24868.666666666668,142.5,166,True
2024-12-04,23250,24950,22750,24000,3579474,2.345415778251599,23140.0,300.0,21682.5,72.5,21660.83333333333,41.66666666666424,카카오뱅크,323410,579010.65,282144.8433335749,True,21660.83333333333,887.3447186498967,True,31500.0,False,No pumping date,2024-12-04,,,,,,,,,,,,,,No pumping date,True
2020-07-21,5018,6339,4893,6339,38277414,30.00410172272354,4834.8,445.0,4301.0,110.35000000000036,4030.9166666666665,47.86666666666633,두산에너빌리티,034020,3184738.716666667,3584798.353693009,True,4030.9166666666665,508.8525906778053,True,6569.0,False,2020-07-22,2020-07-21,6986.0,8236.0,6986.0,7608.0,92389322.0,20.018930430667297,6569.0,5508.8,674.0,4474.8,173.80000000000018,4102.3,71.38333333333367,1,True
2020-07-22,6986,8236,6986,7608,92389322,20.018930430667297,5508.8,674.0,4474.8,173.80000000000018,4102.3,71.38333333333367,두산에너빌리티,034020,3778934.233333333,5775745.885483796,True,4102.3,679.835456163912,True,6569.0,True,2020-07-28,2020-07-22,8023.0,8821.0,7828.0,8822.0,8257523.0,14.230221416547971,8236.0,7806.2,496.59999999999945,5223.9,226.79999999999927,4394.316666666667,89.1833333333334,6,True
2020-08-31,11969,14672,11747,14275,82099317,23.85042512580253,10559.8,1120.7999999999993,8927.55,248.29999999999927,6418.533333333334,163.4333333333334,두산에너빌리티,034020,9626122.183333334,16546500.37163851,True,6418.533333333334,2437.888788405404,True,11836.0,True,2020-09-02,2020-08-31,14318.0,16224.0,13564.0,14851.0,50660966.0,5.013435157686325,14894.0,12785.4,1197.0,9551.3,327.59999999999854,6748.366666666667,169.35000000000036,2,True
2021-05-26,14284,15829,14236,15540,26708230,9.529179588384553,14101.6,675.8000000000011,12957.9,101.35000000000036,12361.116666666669,88.48333333333358,두산에너빌리티,034020,3554441.566666667,2570558.1314666634,True,12361.116666666669,1153.8395607367145,True,17083.0,False,2021-05-27,2021-05-26,15780.0,16649.0,15636.0,16215.0,23470620.0,4.343629343629344,17083.0,14680.6,579.0,13095.4,137.5,12459.233333333334,98.1166666666668,1,True
2021-05-27,15780,16649,15636,16215,23470620,4.343629343629344,14680.6,579.0,13095.4,137.5,12459.233333333334,98.1166666666668,두산에너빌리티,034020,3934329.4166666665,3942741.532231222,True,12459.233333333334,1226.0632793505974,True,17083.0,False,2021-05-28,2021-05-27,16360.0,17470.0,15925.0,17229.0,23797626.0,6.253469010175763,17083.0,15443.2,762.6000000000004,13269.15,173.75,12564.6,105.3666666666668,1,True
2021-05-28,16360,17470,15925,17229,23797626,6.253469010175763,15443.2,762.6000000000004,13269.15,173.75,12564.6,105.3666666666668,두산에너빌리티,034020,4293158.5,4670743.284933332,True,12564.6,1355.2519085370843,True,17083.0,True,2021-05-31,2021-05-28,17856.0,19496.0,17421.0,19207.0,41760974.0,11.480643101747054,17470.0,16475.8,1032.5999999999983,13546.6,277.4500000000007,12705.35,140.75,3,True
2021-05-31,17856,19496,17421,19207,41760974,11.480643101747054,16475.8,1032.5999999999983,13546.6,277.4500000000007,12705.35,140.75,두산에너빌리티,034020,4635883.766666667,5303324.444125269,True,12705.35,1584.079873275159,True,17470.0,True,2021-06-02,2021-05-31,18628.0,23502.0,18483.0,21283.0,67934185.0,11.645596181083777,19931.0,18599.4,1148.6000000000022,14272.9,446.3999999999997,13031.916666666666,182.5833333333321,2,True
2021-06-02,18628,23502,18483,21283,67934185,11.645596181083777,18599.4,1148.6000000000022,14272.9,446.3999999999997,13031.916666666666,182.5833333333321,두산에너빌리티,034020,5692047.533333333,7584164.6013223315,True,13031.916666666666,2036.9049659705945,True,19931.0,True,2021-06-04,2021-06-02,22054.0,24516.0,21668.0,24226.0,50411596.0,10.328809545495949,23502.0,21147.4,1399.4000000000017,15368.35,608.0500000000011,13456.6,232.45000000000076,2,True
2021-06-04,22054,24516,21668,24226,50411596,10.328809545495949,21147.4,1399.4000000000017,15368.35,608.0500000000011,13456.6,232.45000000000076,두산에너빌리티,034020,7229535.566666666,11329027.927745914,True,13456.6,2682.559043847684,True,23502.0,True,2021-06-07,2021-06-04,25046.0,30886.0,24998.0,30886.0,81784993.0,27.491125237348303,24516.0,23483.2,2335.7999999999997,16302.15,933.7999999999992,13800.85,344.25,3,True
2021-06-07,25046,30886,24998,30886,81784993,27.491125237348303,23483.2,2335.7999999999997,16302.15,933.7999999999992,13800.85,344.25,두산에너빌리티,034020,8044530.466666667,12598501.095883029,True,13800.85,3471.043079805347,True,24516.0,True,No pumping date,2021-06-07,,,,,,,,,,,,,,No pumping date,True
2021-06-08,30789,30789,24467,24468,71801269,-20.779641261412937,24564.2,1081.0,16893.35,591.1999999999989,14026.066666666668,225.21666666666715,두산에너빌리티,034020,9366877.316666666,15766294.988443516,True,14026.066666666668,3713.2062479140864,True,30886.0,False,No pumping date,2021-06-08,,,,,,,,,,,,,,No pumping date,True
2021-10-25,22585,24998,22489,24854,46741882,13.941227708247377,22440.8,511.59999999999854,20491.05,224.39999999999785,20495.95,37.79999999999927,두산에너빌리티,034020,7196232.933333334,4953268.768876499,True,20495.95,1246.338507558803,True,30886.0,False,2021-10-26,2021-10-25,24564.0,25432.0,24178.0,25192.0,24476450.0,1.359942061639977,30886.0,23039.2,598.4000000000015,20758.9,267.8500000000022,20549.05,53.09999999999855,1,True
2021-11-04,24371,26591,24226,25336,52443254,6.704851752021564,24014.0,395.59999999999854,22414.3,390.8999999999978,20876.416666666668,73.98333333333358,두산에너빌리티,034020,8864075.616666667,7619896.007457182,True,20876.416666666668,1781.14869897302,True,30886.0,False,No pumping date,2021-11-04,,,,,,,,,,,,,,No pumping date,True
2023-03-09,17290,18320,17280,18140,25659871,5.896088733216579,17144.0,312.0,16254.5,102.5,16073.333333333334,35.66666666666788,두산에너빌리티,034020,3919197.216666667,1608653.0317579976,True,16073.333333333334,627.9794519652324,True,23900.0,False,2023-04-17,2023-03-09,18350.0,19480.0,18250.0,19300.0,23326779.0,6.7477876106194685,23050.0,17982.0,510.0,16980.0,114.0,16637.333333333332,55.0,39,True
2023-04-17,18350,19480,18250,19300,23326779,6.7477876106194685,17982.0,510.0,16980.0,114.0,16637.333333333332,55.0,두산에너빌리티,034020,5313439.633333334,3471515.343556282,True,16637.333333333332,752.8383954858201,True,23050.0,False,2024-05-27,2023-04-17,20050.0,21750.0,19700.0,21300.0,69376008.0,16.64841182913472,20200.0,18690.0,700.0,17544.0,276.5,16822.166666666668,86.16666666666788,406,True
2024-03-11,15960,17290,15890,16720,22523304,5.420000076293945,15850.0,190.0,15832.0,74.0,15547.166666666666,16.66666666666606,두산에너빌리티,034020,2188384.216666667,982906.6014991184,True,15547.166666666666,412.21226910708833,True,20200.0,False,2024-03-13,2024-03-11,17110.0,17790.0,17000.0,17480.0,14079981.0,2.640000104904175,20200.0,16534.0,370.0,15995.5,93.0,15600.5,28.0,2,True
2024-03-13,17110,17790,17000,17480,14079981,2.640000104904175,16534.0,370.0,15995.5,93.0,15600.5,28.0,두산에너빌리티,034020,2618683.6666666665,2892648.943413695,True,15600.5,516.2427001167996,True,20200.0,False,2024-03-14,2024-03-13,17700.0,18500.0,17550.0,18230.0,18288130.0,4.289999961853027,20200.0,17064.0,530.0,16139.0,143.5,15646.833333333334,46.33333333333394,1,True
