회사명,항목,외인순매,기관순매,개인순매,개반순매,법인순매,외기개반,종가
코엔텍,골크_단중,0,10,0,10,10,6,10
코엔텍,골크_단장,0,10,0,10,10,6,10
코엔텍,골크_중장,0,10,0,10,10,6,10
코엔텍,우상향_5,0,10,0,10,10,6,10
코엔텍,우상향_20,0,10,0,10,10,6,10
코엔텍,우상향_60,0,20,0,20,20,13,20
코엔텍,합계,0,100,0,100,100,66,100
한일홀딩스,골크_일단,0,0,10,0,10,0,10
한일홀딩스,골크_일중,10,0,0,10,10,6,10
한일홀딩스,골크_일장,0,0,10,0,0,0,10
한일홀딩스,골크_단중,10,0,0,10,10,6,10
한일홀딩스,골크_단장,0,0,10,0,0,0,10
한일홀딩스,골크_중장,0,0,10,0,0,0,10
한일홀딩스,우상향_5,10,0,0,10,10,6,10
한일홀딩스,우상향_20,0,0,10,0,10,0,10
한일홀딩스,우상향_60,0,0,20,0,0,0,20
한일홀딩스,합계,30,0,70,30,50,20,100
더본코리아,골크_일단,0,0,10,0,10,0,10
더본코리아,골크_일중,0,0,10,0,10,0,10
더본코리아,골크_일장,0,0,0,0,0,0,0
더본코리아,골크_단중,0,0,10,0,10,0,10
더본코리아,골크_단장,0,0,0,0,0,0,0
더본코리아,골크_중장,0,0,0,0,0,0,0
더본코리아,우상향_5,0,0,10,0,10,0,10
더본코리아,우상향_20,0,0,10,0,10,0,10
더본코리아,우상향_60,0,0,0,0,0,0,0
더본코리아,합계,0,0,50,0,50,0,50
넥스트바이오메디컬,골크_일단,10,10,0,10,10,10,10
넥스트바이오메디컬,골크_일중,0,0,10,0,0,0,10
넥스트바이오메디컬,골크_일장,10,0,10,0,0,3,10
넥스트바이오메디컬,골크_단중,0,0,10,0,0,0,10
넥스트바이오메디컬,골크_단장,10,0,10,0,0,3,10
넥스트바이오메디컬,골크_중장,10,0,0,10,0,6,10
넥스트바이오메디컬,우상향_5,0,10,10,0,0,3,10
넥스트바이오메디컬,우상향_20,0,0,10,0,0,0,10
넥스트바이오메디컬,우상향_60,20,0,20,0,0,6,20
넥스트바이오메디컬,합계,60,20,80,20,10,33,100
제이오,골크_일단,10,0,10,0,0,3,10
제이오,골크_일중,10,0,10,0,0,3,10
제이오,골크_일장,0,0,10,0,0,0,10
제이오,골크_단중,10,0,10,0,10,3,10
제이오,골크_단장,0,0,10,0,0,0,10
제이오,골크_중장,0,0,10,0,0,0,10
제이오,우상향_5,0,0,10,0,0,0,10
제이오,우상향_20,10,0,10,0,10,3,10
제이오,우상향_60,0,0,20,0,0,0,20
제이오,합계,40,0,100,0,20,13,100
선익시스템,골크_일단,0,0,10,0,0,0,10
선익시스템,골크_일중,10,10,0,10,0,10,10
선익시스템,골크_일장,0,10,0,10,0,6,10
선익시스템,골크_단중,10,10,0,10,0,10,10
선익시스템,골크_단장,0,10,0,10,0,6,10
선익시스템,골크_중장,0,10,0,10,0,6,10
선익시스템,우상향_5,0,10,0,10,0,6,10
선익시스템,우상향_20,10,10,0,10,0,10,10
선익시스템,우상향_60,0,20,0,20,0,13,20
선익시스템,합계,30,90,10,90,0,70,100
쏠리드,골크_일단,0,10,0,10,0,6,10
쏠리드,골크_일중,10,10,0,10,0,10,10
쏠리드,골크_일장,10,10,0,10,0,10,10
쏠리드,골크_단중,10,10,0,10,10,10,10
쏠리드,골크_단장,10,10,0,10,10,10,10
쏠리드,골크_중장,10,10,0,10,0,10,10
쏠리드,우상향_5,0,10,0,10,0,6,10
쏠리드,우상향_20,10,10,0,10,0,10,10
쏠리드,우상향_60,20,20,0,20,20,20,20
쏠리드,합계,80,100,0,100,40,93,100
동아에스티,골크_일단,0,0,10,0,10,0,10
동아에스티,골크_일중,0,0,10,0,10,0,10
동아에스티,골크_일장,0,0,10,0,10,0,10
동아에스티,골크_단중,0,0,10,0,10,0,10
동아에스티,골크_단장,0,0,10,0,10,0,10
동아에스티,골크_중장,0,0,10,0,10,0,10
동아에스티,우상향_5,0,0,10,0,10,0,10
동아에스티,우상향_20,0,0,10,0,10,0,10
동아에스티,우상향_60,0,0,20,0,20,0,20
동아에스티,합계,0,0,100,0,100,0,100
웹젠,골크_일단,10,10,0,10,10,10,10
웹젠,골크_일중,10,0,10,0,10,3,10
웹젠,골크_일장,10,0,10,0,10,3,10
웹젠,골크_단중,10,0,10,0,10,3,10
웹젠,골크_단장,10,0,10,0,0,3,10
웹젠,골크_중장,10,0,10,0,0,3,10
웹젠,우상향_5,10,0,0,10,10,6,10
웹젠,우상향_20,10,0,10,0,0,3,10
웹젠,우상향_60,20,0,20,0,0,6,20
웹젠,합계,100,10,80,20,50,43,100
SPC삼립,골크_일단,0,0,10,0,10,0,10
SPC삼립,골크_일중,0,0,10,0,0,0,10
SPC삼립,골크_일장,10,0,10,0,0,3,10
SPC삼립,골크_단중,10,0,10,0,0,3,10
SPC삼립,골크_단장,10,0,10,0,0,3,10
SPC삼립,골크_중장,10,0,10,0,10,3,10
SPC삼립,우상향_5,0,0,10,0,0,0,10
SPC삼립,우상향_20,0,0,10,0,0,0,10
SPC삼립,우상향_60,20,0,20,0,20,6,20
SPC삼립,합계,60,0,100,0,40,20,100
바이오다인,골크_일단,10,0,0,10,0,6,10
바이오다인,골크_일중,10,0,0,10,10,6,10
바이오다인,골크_일장,10,0,0,10,10,6,10
바이오다인,골크_단중,10,0,10,0,10,3,10
바이오다인,골크_단장,10,0,0,10,10,6,10
바이오다인,골크_중장,10,10,0,10,10,10,10
바이오다인,우상향_5,10,0,0,10,0,6,10
바이오다인,우상향_20,10,0,0,10,10,6,10
바이오다인,우상향_60,20,0,0,20,20,13,20
바이오다인,합계,100,10,10,90,80,66,100
코스메카코리아,골크_일단,10,0,10,0,0,3,10
코스메카코리아,골크_일중,10,0,10,0,10,3,10
코스메카코리아,골크_일장,10,0,10,0,10,3,10
코스메카코리아,골크_단중,10,0,10,0,10,3,10
코스메카코리아,골크_단장,10,0,10,0,10,3,10
코스메카코리아,골크_중장,10,0,10,0,10,3,10
코스메카코리아,우상향_5,0,0,10,0,0,0,10
코스메카코리아,우상향_20,10,0,10,0,10,3,10
코스메카코리아,우상향_60,20,0,20,0,20,6,20
코스메카코리아,합계,90,0,100,0,80,30,100
E1,골크_일단,10,0,10,0,0,3,10
E1,골크_일중,10,0,10,0,0,3,10
E1,골크_일장,10,0,10,0,0,3,10
E1,골크_단중,10,0,10,0,0,3,10
E1,골크_단장,10,0,10,0,0,3,10
E1,골크_중장,10,0,10,0,0,3,10
E1,우상향_5,10,0,10,0,0,3,10
E1,우상향_20,10,0,10,0,0,3,10
E1,우상향_60,20,0,20,0,0,6,20
E1,합계,100,0,100,0,0,33,100
동신건설,골크_일단,0,0,10,0,0,0,10
동신건설,골크_일중,0,0,10,0,10,0,10
동신건설,골크_일장,0,0,10,0,10,0,10
동신건설,골크_단중,0,0,10,0,10,0,10
동신건설,골크_단장,0,0,10,0,10,0,10
동신건설,골크_중장,10,0,0,10,10,6,10
동신건설,우상향_5,10,10,0,10,10,10,10
동신건설,우상향_20,0,0,10,0,10,0,10
동신건설,우상향_60,0,0,20,0,20,0,20
동신건설,합계,20,10,80,20,90,16,100
GS피앤엘,골크_일단,0,0,10,0,10,0,10
GS피앤엘,골크_일중,0,0,10,0,10,0,10
GS피앤엘,골크_일장,0,0,0,0,0,0,0
GS피앤엘,골크_단중,0,0,10,0,10,0,10
GS피앤엘,골크_단장,0,0,0,0,0,0,0
GS피앤엘,골크_중장,0,0,0,0,0,0,0
GS피앤엘,우상향_5,0,0,10,0,0,0,10
GS피앤엘,우상향_20,0,10,10,0,0,3,10
GS피앤엘,우상향_60,0,0,0,0,0,0,0
GS피앤엘,합계,0,10,50,0,30,3,50
NICE,골크_일단,0,0,10,0,10,0,10
NICE,골크_일중,0,0,10,0,10,0,10
NICE,골크_일장,0,10,10,0,10,3,10
NICE,골크_단중,0,0,10,0,10,0,10
NICE,골크_단장,0,10,10,0,10,3,10
NICE,골크_중장,0,10,0,10,10,6,10
NICE,우상향_5,0,0,10,0,10,0,10
NICE,우상향_20,0,0,10,0,10,0,10
NICE,우상향_60,0,20,20,0,20,6,20
NICE,합계,0,50,90,10,100,20,100
큐로셀,골크_일단,0,0,10,0,10,0,10
큐로셀,골크_일중,10,0,10,0,10,3,10
큐로셀,골크_일장,10,0,10,0,0,3,10
큐로셀,골크_단중,10,0,0,10,0,6,10
큐로셀,골크_단장,10,0,10,0,0,3,10
큐로셀,골크_중장,10,0,10,0,0,3,10
큐로셀,우상향_5,0,0,10,0,10,0,10
큐로셀,우상향_20,10,0,10,0,0,3,10
큐로셀,우상향_60,20,0,20,0,0,6,20
큐로셀,합계,80,0,90,10,30,30,100
휴메딕스,골크_일단,10,10,0,10,10,10,10
휴메딕스,골크_일중,10,0,0,10,10,6,10
휴메딕스,골크_일장,10,10,0,10,0,10,10
휴메딕스,골크_단중,10,0,0,10,10,6,10
휴메딕스,골크_단장,10,10,0,10,0,10,10
휴메딕스,골크_중장,10,10,0,10,0,10,10
휴메딕스,우상향_5,10,10,0,10,10,10,10
휴메딕스,우상향_20,10,0,0,10,10,6,10
휴메딕스,우상향_60,0,20,0,20,0,13,20
휴메딕스,합계,80,70,0,100,50,83,100
RFHIC,골크_일단,0,10,0,10,10,6,10
RFHIC,골크_일중,10,10,0,10,10,10,10
RFHIC,골크_일장,0,10,0,10,10,6,10
RFHIC,골크_단중,10,10,0,10,10,10,10
RFHIC,골크_단장,10,0,0,10,10,6,10
RFHIC,골크_중장,0,0,10,0,10,0,10
RFHIC,우상향_5,10,10,0,10,10,10,10
RFHIC,우상향_20,0,10,0,10,10,6,10
RFHIC,우상향_60,0,20,0,20,20,13,20
RFHIC,합계,40,80,10,90,100,70,100
삼성FN리츠,골크_일단,0,10,0,10,10,6,10
삼성FN리츠,골크_일중,0,10,0,10,10,6,10
삼성FN리츠,골크_일장,0,0,0,10,10,3,10
삼성FN리츠,골크_단중,0,10,0,10,10,6,10
삼성FN리츠,골크_단장,0,0,0,10,10,3,10
삼성FN리츠,골크_중장,0,0,0,10,10,3,10
삼성FN리츠,우상향_5,0,10,0,10,10,6,10
삼성FN리츠,우상향_20,0,0,0,10,10,3,10
삼성FN리츠,우상향_60,0,20,0,20,20,13,20
삼성FN리츠,합계,0,60,0,100,100,53,100
다우데이타,골크_일단,10,10,0,10,10,10,10
다우데이타,골크_일중,10,0,0,10,10,6,10
다우데이타,골크_일장,10,0,0,10,10,6,10
다우데이타,골크_단중,10,0,10,0,10,3,10
다우데이타,골크_단장,10,0,0,10,0,6,10
다우데이타,골크_중장,10,10,0,10,0,10,10
다우데이타,우상향_5,10,10,0,10,10,10,10
다우데이타,우상향_20,0,0,10,0,10,0,10
다우데이타,우상향_60,20,20,0,20,20,20,20
다우데이타,합계,90,50,20,80,80,73,100
엠씨넥스,골크_일단,0,10,0,10,10,6,10
엠씨넥스,골크_일중,10,10,0,10,10,10,10
엠씨넥스,골크_일장,10,10,0,10,10,10,10
엠씨넥스,골크_단중,10,10,0,10,10,10,10
엠씨넥스,골크_단장,10,10,0,10,10,10,10
엠씨넥스,골크_중장,10,10,0,10,10,10,10
엠씨넥스,우상향_5,0,10,0,10,10,6,10
엠씨넥스,우상향_20,10,10,0,10,10,10,10
엠씨넥스,우상향_60,20,20,0,20,20,20,20
엠씨넥스,합계,80,100,0,100,100,93,100
휴온스글로벌,골크_일단,10,0,10,0,0,3,10
휴온스글로벌,골크_일중,10,0,10,0,0,3,10
휴온스글로벌,골크_일장,0,0,10,0,0,0,10
휴온스글로벌,골크_단중,10,0,10,0,10,3,10
휴온스글로벌,골크_단장,0,0,10,0,10,0,10
휴온스글로벌,골크_중장,0,10,10,0,10,3,10
휴온스글로벌,우상향_5,10,0,10,0,0,3,10
휴온스글로벌,우상향_20,0,0,10,0,0,0,10
휴온스글로벌,우상향_60,0,20,20,0,20,6,20
휴온스글로벌,합계,40,30,100,0,50,23,100
흥아해운,골크_일단,0,0,10,0,10,0,10
흥아해운,골크_일중,0,0,10,0,0,0,10
흥아해운,골크_일장,0,0,10,0,0,0,10
흥아해운,골크_단중,0,10,10,0,0,3,10
흥아해운,골크_단장,0,10,10,0,0,3,10
흥아해운,골크_중장,0,0,10,0,0,0,10
흥아해운,우상향_5,0,0,10,0,0,0,10
흥아해운,우상향_20,0,10,10,0,0,3,10
흥아해운,우상향_60,0,0,20,0,0,0,20
흥아해운,합계,0,30,100,0,10,10,100
SBS,골크_일단,0,0,10,0,0,0,10
SBS,골크_일중,0,10,0,10,0,6,10
SBS,골크_일장,0,10,0,10,10,6,10
SBS,골크_단중,0,10,0,10,10,6,10
SBS,골크_단장,0,10,0,10,10,6,10
SBS,골크_중장,0,10,0,10,10,6,10
SBS,우상향_5,0,0,10,0,0,0,10
SBS,우상향_20,0,10,0,10,10,6,10
SBS,우상향_60,0,20,0,20,20,13,20
SBS,합계,0,80,20,80,70,53,100
삼현,골크_일단,10,0,10,0,0,3,10
삼현,골크_일중,10,0,10,0,0,3,10
삼현,골크_일장,0,0,10,0,0,0,10
삼현,골크_단중,10,0,10,0,0,3,10
삼현,골크_단장,0,0,10,0,10,0,10
삼현,골크_중장,0,0,10,0,10,0,10
삼현,우상향_5,10,0,10,0,0,3,10
삼현,우상향_20,10,0,0,10,10,6,10
삼현,우상향_60,0,0,20,0,0,0,20
삼현,합계,50,0,90,10,30,20,100
데브시스터즈,골크_일단,10,0,0,10,10,6,10
데브시스터즈,골크_일중,10,0,0,10,10,6,10
데브시스터즈,골크_일장,10,0,10,0,10,3,10
데브시스터즈,골크_단중,10,0,0,10,10,6,10
데브시스터즈,골크_단장,10,0,10,0,10,3,10
데브시스터즈,골크_중장,10,0,10,0,0,3,10
데브시스터즈,우상향_5,10,0,0,10,10,6,10
데브시스터즈,우상향_20,10,0,0,10,10,6,10
데브시스터즈,우상향_60,20,0,20,0,0,6,20
데브시스터즈,합계,100,0,50,50,70,50,100
한국쉘석유,골크_일단,10,10,0,10,10,10,10
한국쉘석유,골크_일중,0,10,0,10,10,6,10
한국쉘석유,골크_일장,0,0,10,0,0,0,10
한국쉘석유,골크_단중,0,10,10,0,10,3,10
한국쉘석유,골크_단장,0,0,10,0,0,0,10
한국쉘석유,골크_중장,0,0,10,0,0,0,10
한국쉘석유,우상향_5,10,10,0,10,10,10,10
한국쉘석유,우상향_20,0,10,10,0,10,3,10
한국쉘석유,우상향_60,0,0,20,0,20,0,20
한국쉘석유,합계,20,50,70,30,70,33,100
테스,골크_일단,0,10,0,10,10,6,10
테스,골크_일중,0,10,0,10,10,6,10
테스,골크_일장,0,10,0,10,10,6,10
테스,골크_단중,0,10,0,10,10,6,10
테스,골크_단장,10,10,0,10,10,10,10
테스,골크_중장,10,10,0,10,10,10,10
테스,우상향_5,0,10,0,10,10,6,10
테스,우상향_20,0,10,0,10,10,6,10
테스,우상향_60,0,20,0,20,20,13,20
테스,합계,20,100,0,100,100,73,100
에이프릴바이오,골크_일단,0,10,10,0,0,3,10
에이프릴바이오,골크_일중,0,10,10,0,10,3,10
에이프릴바이오,골크_일장,0,10,10,0,0,3,10
에이프릴바이오,골크_단중,0,10,10,0,10,3,10
에이프릴바이오,골크_단장,0,10,10,0,0,3,10
에이프릴바이오,골크_중장,10,10,10,0,0,6,10
에이프릴바이오,우상향_5,0,10,10,0,0,3,10
에이프릴바이오,우상향_20,0,10,10,0,0,3,10
에이프릴바이오,우상향_60,20,0,20,0,0,6,20
에이프릴바이오,합계,30,80,100,0,20,36,100
바이오플러스,골크_일단,10,0,10,0,0,3,10
바이오플러스,골크_일중,10,0,10,0,0,3,10
바이오플러스,골크_일장,10,0,0,10,0,6,10
바이오플러스,골크_단중,10,0,10,0,0,3,10
바이오플러스,골크_단장,10,0,0,10,0,6,10
바이오플러스,골크_중장,10,10,0,10,0,10,10
바이오플러스,우상향_5,10,0,10,0,0,3,10
바이오플러스,우상향_20,10,0,10,0,0,3,10
바이오플러스,우상향_60,20,0,0,20,0,13,20
바이오플러스,합계,100,10,50,50,0,53,100
지누스,골크_일단,10,10,0,10,0,10,10
지누스,골크_일중,10,0,0,10,0,6,10
지누스,골크_일장,10,0,10,0,10,3,10
지누스,골크_단중,10,0,10,0,10,3,10
지누스,골크_단장,10,0,10,0,10,3,10
지누스,골크_중장,0,0,10,0,10,0,10
지누스,우상향_5,10,0,0,10,0,6,10
지누스,우상향_20,10,0,10,0,10,3,10
지누스,우상향_60,20,20,0,20,20,20,20
지누스,합계,90,30,50,50,70,56,100
아이쓰리시스템,골크_일단,10,0,0,10,10,6,10
아이쓰리시스템,골크_일중,10,0,0,10,10,6,10
아이쓰리시스템,골크_일장,10,10,0,10,10,10,10
아이쓰리시스템,골크_단중,0,0,0,10,10,3,10
아이쓰리시스템,골크_단장,10,10,0,10,10,10,10
아이쓰리시스템,골크_중장,10,10,0,10,10,10,10
아이쓰리시스템,우상향_5,10,0,0,10,10,6,10
아이쓰리시스템,우상향_20,0,0,10,0,0,0,10
아이쓰리시스템,우상향_60,20,20,0,20,20,20,20
아이쓰리시스템,합계,80,50,10,90,90,73,100
HLB이노베이션,골크_일단,0,0,10,0,0,0,10
HLB이노베이션,골크_일중,0,0,10,0,10,0,10
HLB이노베이션,골크_일장,0,0,10,0,0,0,10
HLB이노베이션,골크_단중,0,0,10,0,10,0,10
HLB이노베이션,골크_단장,0,0,10,0,0,0,10
HLB이노베이션,골크_중장,0,0,10,0,0,0,10
HLB이노베이션,우상향_5,10,0,10,0,10,3,10
HLB이노베이션,우상향_20,0,0,10,0,10,0,10
HLB이노베이션,우상향_60,0,0,20,0,0,0,20
HLB이노베이션,합계,10,0,100,0,40,3,100
파트론,골크_일단,10,10,0,10,10,10,10
파트론,골크_일중,10,10,0,10,10,10,10
파트론,골크_일장,10,10,0,10,10,10,10
파트론,골크_단중,10,0,0,10,10,6,10
파트론,골크_단장,10,10,0,10,10,10,10
파트론,골크_중장,10,10,0,10,10,10,10
파트론,우상향_5,10,10,0,10,10,10,10
파트론,우상향_20,10,0,0,10,10,6,10
파트론,우상향_60,20,20,0,20,20,20,20
파트론,합계,100,80,0,100,100,93,100
성우하이텍,골크_일단,0,10,10,0,10,3,10
성우하이텍,골크_일중,0,10,10,0,10,3,10
성우하이텍,골크_일장,0,0,10,0,0,0,10
성우하이텍,골크_단중,0,0,10,0,10,0,10
성우하이텍,골크_단장,0,0,10,0,0,0,10
성우하이텍,골크_중장,10,0,10,0,0,3,10
성우하이텍,우상향_5,0,10,10,0,10,3,10
성우하이텍,우상향_20,0,0,10,0,10,0,10
성우하이텍,우상향_60,20,20,0,20,0,20,20
성우하이텍,합계,30,50,80,20,50,33,100
로보티즈,골크_일단,10,10,0,10,0,10,10
로보티즈,골크_일중,10,10,0,10,10,10,10
로보티즈,골크_일장,10,10,0,10,10,10,10
로보티즈,골크_단중,10,10,0,10,10,10,10
로보티즈,골크_단장,10,10,0,10,10,10,10
로보티즈,골크_중장,10,10,0,10,10,10,10
로보티즈,우상향_5,10,10,0,10,10,10,10
로보티즈,우상향_20,10,10,0,10,10,10,10
로보티즈,우상향_60,20,20,0,20,20,20,20
로보티즈,합계,100,100,0,100,90,100,100
서울반도체,골크_일단,0,10,10,0,10,3,10
서울반도체,골크_일중,0,10,10,0,10,3,10
서울반도체,골크_일장,0,10,10,0,0,3,10
서울반도체,골크_단중,0,10,10,0,10,3,10
서울반도체,골크_단장,0,10,10,0,0,3,10
서울반도체,골크_중장,0,10,10,0,0,3,10
서울반도체,우상향_5,10,10,0,10,10,10,10
서울반도체,우상향_20,0,0,10,0,0,0,10
서울반도체,우상향_60,0,20,20,0,20,6,20
서울반도체,합계,10,90,90,10,60,36,100
한국기업평가,골크_일단,10,10,0,10,10,10,10
한국기업평가,골크_일중,10,0,10,0,0,3,10
한국기업평가,골크_일장,10,0,0,10,10,6,10
한국기업평가,골크_단중,10,0,10,0,0,3,10
한국기업평가,골크_단장,10,0,10,0,10,3,10
한국기업평가,골크_중장,0,0,0,10,10,3,10
한국기업평가,우상향_5,10,0,0,10,0,6,10
한국기업평가,우상향_20,0,0,10,0,10,0,10
한국기업평가,우상향_60,20,20,0,20,20,20,20
한국기업평가,합계,80,30,40,60,70,56,100
코나아이,골크_일단,10,0,10,0,10,3,10
코나아이,골크_일중,10,0,10,0,10,3,10
코나아이,골크_일장,10,0,10,0,0,3,10
코나아이,골크_단중,10,0,10,0,10,3,10
코나아이,골크_단장,10,0,10,0,0,3,10
코나아이,골크_중장,10,10,0,10,0,10,10
코나아이,우상향_5,10,0,0,10,0,6,10
코나아이,우상향_20,10,0,10,0,10,3,10
코나아이,우상향_60,20,0,0,20,0,13,20
코나아이,합계,100,10,60,40,40,50,100
세아홀딩스,골크_일단,0,10,0,10,10,6,10
세아홀딩스,골크_일중,0,10,10,0,0,3,10
세아홀딩스,골크_일장,10,0,10,0,0,3,10
세아홀딩스,골크_단중,0,10,10,0,0,3,10
세아홀딩스,골크_단장,10,0,10,0,0,3,10
세아홀딩스,골크_중장,10,0,10,0,10,3,10
세아홀딩스,우상향_5,0,10,0,10,10,6,10
세아홀딩스,우상향_20,10,10,10,0,0,6,10
세아홀딩스,우상향_60,20,0,20,0,0,6,20
세아홀딩스,합계,60,50,80,20,30,43,100
엔젤로보틱스,골크_일단,0,0,10,0,0,0,10
엔젤로보틱스,골크_일중,0,0,10,0,10,0,10
엔젤로보틱스,골크_일장,10,10,10,0,0,6,10
엔젤로보틱스,골크_단중,0,0,10,0,10,0,10
엔젤로보틱스,골크_단장,10,10,0,10,0,10,10
엔젤로보틱스,골크_중장,10,10,0,10,0,10,10
엔젤로보틱스,우상향_5,10,0,10,0,0,3,10
엔젤로보틱스,우상향_20,10,10,0,10,0,10,10
엔젤로보틱스,우상향_60,20,0,20,0,0,6,20
엔젤로보틱스,합계,70,40,70,30,20,46,100
신도리코,골크_일단,10,0,10,0,0,3,10
신도리코,골크_일중,10,0,10,0,10,3,10
신도리코,골크_일장,10,0,10,0,10,3,10
신도리코,골크_단중,10,0,10,0,10,3,10
신도리코,골크_단장,10,0,10,0,10,3,10
신도리코,골크_중장,0,0,10,0,10,0,10
신도리코,우상향_5,10,0,10,0,0,3,10
신도리코,우상향_20,0,0,10,0,10,0,10
신도리코,우상향_60,0,0,20,0,20,0,20
신도리코,합계,60,0,100,0,80,20,100
현대퓨처넷,골크_일단,0,0,10,0,10,0,10
현대퓨처넷,골크_일중,0,0,10,0,10,0,10
현대퓨처넷,골크_일장,0,10,0,10,10,6,10
현대퓨처넷,골크_단중,0,0,10,0,10,0,10
현대퓨처넷,골크_단장,0,10,0,10,10,6,10
현대퓨처넷,골크_중장,0,10,0,10,10,6,10
현대퓨처넷,우상향_5,0,0,10,0,10,0,10
현대퓨처넷,우상향_20,0,0,10,0,10,0,10
현대퓨처넷,우상향_60,0,20,0,20,20,13,20
현대퓨처넷,합계,0,50,50,50,100,33,100
천보,골크_일단,0,0,10,0,0,0,10
천보,골크_일중,0,0,10,0,0,0,10
천보,골크_일장,0,0,10,0,0,0,10
천보,골크_단중,0,0,10,0,0,0,10
천보,골크_단장,0,0,10,0,0,0,10
천보,골크_중장,0,0,10,0,10,0,10
천보,우상향_5,0,0,10,0,0,0,10
천보,우상향_20,10,0,10,0,10,3,10
천보,우상향_60,0,0,20,0,20,0,20
천보,합계,10,0,100,0,40,3,100
맵스리얼티1,골크_일단,10,0,0,10,10,6,10
맵스리얼티1,골크_일중,10,0,0,10,10,6,10
맵스리얼티1,골크_일장,10,0,10,0,10,3,10
맵스리얼티1,골크_단중,0,10,0,10,10,6,10
맵스리얼티1,골크_단장,10,0,10,0,10,3,10
맵스리얼티1,골크_중장,10,0,10,0,10,3,10
맵스리얼티1,우상향_5,10,10,0,10,10,10,10
맵스리얼티1,우상향_20,0,0,10,0,10,0,10
맵스리얼티1,우상향_60,20,0,20,0,20,6,20
맵스리얼티1,합계,80,20,60,40,100,46,100
풍산홀딩스,골크_일단,0,10,10,0,10,3,10
풍산홀딩스,골크_일중,10,10,0,10,10,10,10
풍산홀딩스,골크_일장,10,0,0,10,0,6,10
풍산홀딩스,골크_단중,10,10,0,10,10,10,10
풍산홀딩스,골크_단장,10,0,0,10,0,6,10
풍산홀딩스,골크_중장,10,0,10,0,0,3,10
풍산홀딩스,우상향_5,0,10,0,10,10,6,10
풍산홀딩스,우상향_20,10,10,0,10,10,10,10
풍산홀딩스,우상향_60,20,20,0,20,0,20,20
풍산홀딩스,합계,80,70,20,80,50,76,100
아세아시멘트,골크_일단,0,10,10,0,0,3,10
