회사,구분,점수
SK가스,우상향_60,25
SK가스,합계,85
이오테크닉스,골크_단중,0
이오테크닉스,골크_단장,0
이오테크닉스,골크_중장,0
이오테크닉스,우상향_5,0
이오테크닉스,우상향_20,0
이오테크닉스,우상향_60,0
이오테크닉스,합계,0
에이피알,골크_단중,15
에이피알,골크_단장,15
에이피알,골크_중장,0
에이피알,우상향_5,15
에이피알,우상향_20,15
에이피알,우상향_60,25
에이피알,합계,85
한미사이언스,골크_단중,15
한미사이언스,골크_단장,0
한미사이언스,골크_중장,0
한미사이언스,우상향_5,0
한미사이언스,우상향_20,0
한미사이언스,우상향_60,0
한미사이언스,합계,15
제일기획,골크_단중,0
제일기획,골크_단장,0
제일기획,골크_중장,0
제일기획,우상향_5,15
제일기획,우상향_20,0
제일기획,우상향_60,0
제일기획,합계,15
HL만도,골크_단중,0
HL만도,골크_단장,0
HL만도,골크_중장,0
HL만도,우상향_5,0
HL만도,우상향_20,0
HL만도,우상향_60,0
HL만도,합계,0
녹십자,골크_단중,15
녹십자,골크_단장,0
녹십자,골크_중장,0
녹십자,우상향_5,15
녹십자,우상향_20,15
녹십자,우상향_60,0
녹십자,합계,45
실리콘투,골크_단중,0
실리콘투,골크_단장,0
실리콘투,골크_중장,0
실리콘투,우상향_5,0
실리콘투,우상향_20,0
실리콘투,우상향_60,0
실리콘투,합계,0
CJ대한통운,골크_단중,0
CJ대한통운,골크_단장,0
CJ대한통운,골크_중장,15
CJ대한통운,우상향_5,0
CJ대한통운,우상향_20,0
CJ대한통운,우상향_60,25
CJ대한통운,합계,40
현대엘리베이,골크_단중,0
현대엘리베이,골크_단장,0
현대엘리베이,골크_중장,0
현대엘리베이,우상향_5,15
현대엘리베이,우상향_20,0
현대엘리베이,우상향_60,25
현대엘리베이,합계,40
루닛,골크_단중,0
루닛,골크_단장,0
루닛,골크_중장,0
루닛,우상향_5,0
루닛,우상향_20,0
루닛,우상향_60,0
루닛,합계,0
한전KPS,골크_단중,15
한전KPS,골크_단장,15
한전KPS,골크_중장,15
한전KPS,우상향_5,0
한전KPS,우상향_20,15
한전KPS,우상향_60,25
한전KPS,합계,85
테크윙,골크_단중,15
테크윙,골크_단장,0
테크윙,골크_중장,0
테크윙,우상향_5,15
테크윙,우상향_20,15
테크윙,우상향_60,0
테크윙,합계,45
에스티팜,골크_단중,15
에스티팜,골크_단장,15
에스티팜,골크_중장,15
에스티팜,우상향_5,15
에스티팜,우상향_20,15
에스티팜,우상향_60,25
에스티팜,합계,100
한화엔진,골크_단중,15
한화엔진,골크_단장,15
한화엔진,골크_중장,15
한화엔진,우상향_5,15
한화엔진,우상향_20,15
한화엔진,우상향_60,25
한화엔진,합계,100
아모레G,골크_단중,0
아모레G,골크_단장,0
아모레G,골크_중장,0
아모레G,우상향_5,15
아모레G,우상향_20,0
아모레G,우상향_60,0
아모레G,합계,15
펄어비스,골크_단중,0
펄어비스,골크_단장,0
펄어비스,골크_중장,0
펄어비스,우상향_5,15
펄어비스,우상향_20,0
펄어비스,우상향_60,0
펄어비스,합계,15
코스모신소재,골크_단중,15
코스모신소재,골크_단장,15
코스모신소재,골크_중장,15
코스모신소재,우상향_5,0
코스모신소재,우상향_20,15
코스모신소재,우상향_60,25
코스모신소재,합계,85
이마트,골크_단중,0
이마트,골크_단장,0
이마트,골크_중장,15
이마트,우상향_5,15
이마트,우상향_20,0
이마트,우상향_60,25
이마트,합계,55
팬오션,골크_단중,15
팬오션,골크_단장,15
팬오션,골크_중장,15
팬오션,우상향_5,15
팬오션,우상향_20,15
팬오션,우상향_60,25
팬오션,합계,100
SK아이이테크놀로지,골크_단중,15
SK아이이테크놀로지,골크_단장,0
SK아이이테크놀로지,골크_중장,0
SK아이이테크놀로지,우상향_5,15
SK아이이테크놀로지,우상향_20,15
SK아이이테크놀로지,우상향_60,0
SK아이이테크놀로지,합계,45
영원무역,골크_단중,0
영원무역,골크_단장,15
영원무역,골크_중장,15
영원무역,우상향_5,15
영원무역,우상향_20,0
영원무역,우상향_60,25
영원무역,합계,70
더존비즈온,골크_단중,0
더존비즈온,골크_단장,0
더존비즈온,골크_중장,0
더존비즈온,우상향_5,0
더존비즈온,우상향_20,0
더존비즈온,우상향_60,0
더존비즈온,합계,0
BGF리테일,골크_단중,0
BGF리테일,골크_단장,0
BGF리테일,골크_중장,0
BGF리테일,우상향_5,0
BGF리테일,우상향_20,0
BGF리테일,우상향_60,0
BGF리테일,합계,0
씨에스윈드,골크_단중,0
씨에스윈드,골크_단장,0
씨에스윈드,골크_중장,0
씨에스윈드,우상향_5,0
씨에스윈드,우상향_20,0
씨에스윈드,우상향_60,0
씨에스윈드,합계,0
이수페타시스,골크_단중,15
이수페타시스,골크_단장,0
이수페타시스,골크_중장,0
이수페타시스,우상향_5,15
이수페타시스,우상향_20,15
이수페타시스,우상향_60,0
이수페타시스,합계,45
한화인더스트리얼솔루션즈,골크_단중,0
한화인더스트리얼솔루션즈,골크_단장,15
한화인더스트리얼솔루션즈,골크_중장,15
한화인더스트리얼솔루션즈,우상향_5,0
한화인더스트리얼솔루션즈,우상향_20,0
한화인더스트리얼솔루션즈,우상향_60,0
한화인더스트리얼솔루션즈,합계,30
파크시스템스,골크_단중,15
파크시스템스,골크_단장,15
파크시스템스,골크_중장,15
파크시스템스,우상향_5,15
파크시스템스,우상향_20,15
파크시스템스,우상향_60,25
파크시스템스,합계,100
코스맥스,골크_단중,15
코스맥스,골크_단장,15
코스맥스,골크_중장,15
코스맥스,우상향_5,15
코스맥스,우상향_20,0
코스맥스,우상향_60,25
코스맥스,합계,85
한국앤컴퍼니,골크_단중,15
한국앤컴퍼니,골크_단장,15
한국앤컴퍼니,골크_중장,15
한국앤컴퍼니,우상향_5,15
한국앤컴퍼니,우상향_20,15
한국앤컴퍼니,우상향_60,25
한국앤컴퍼니,합계,100
케어젠,골크_단중,15
케어젠,골크_단장,15
케어젠,골크_중장,15
케어젠,우상향_5,15
케어젠,우상향_20,15
케어젠,우상향_60,25
케어젠,합계,100
에스엠,골크_단중,0
에스엠,골크_단장,0
에스엠,골크_중장,0
에스엠,우상향_5,0
에스엠,우상향_20,0
에스엠,우상향_60,0
에스엠,합계,0
코리안리,골크_단중,0
코리안리,골크_단장,0
코리안리,골크_중장,0
코리안리,우상향_5,15
코리안리,우상향_20,0
코리안리,우상향_60,0
코리안리,합계,15
오뚜기,골크_단중,0
오뚜기,골크_단장,15
오뚜기,골크_중장,15
오뚜기,우상향_5,0
오뚜기,우상향_20,0
오뚜기,우상향_60,25
오뚜기,합계,55
GS건설,골크_단중,15
GS건설,골크_단장,15
GS건설,골크_중장,15
GS건설,우상향_5,15
GS건설,우상향_20,15
GS건설,우상향_60,25
GS건설,합계,100
주성엔지니어링,골크_단중,15
주성엔지니어링,골크_단장,15
주성엔지니어링,골크_중장,15
주성엔지니어링,우상향_5,15
주성엔지니어링,우상향_20,15
주성엔지니어링,우상향_60,25
주성엔지니어링,합계,100
DB하이텍,골크_단중,15
DB하이텍,골크_단장,15
DB하이텍,골크_중장,15
DB하이텍,우상향_5,15
DB하이텍,우상향_20,15
DB하이텍,우상향_60,25
DB하이텍,합계,100
호텔신라,골크_단중,15
호텔신라,골크_단장,15
호텔신라,골크_중장,15
호텔신라,우상향_5,15
호텔신라,우상향_20,15
호텔신라,우상향_60,0
호텔신라,합계,75
OCI홀딩스,골크_단중,0
OCI홀딩스,골크_단장,0
OCI홀딩스,골크_중장,0
OCI홀딩스,우상향_5,15
OCI홀딩스,우상향_20,0
OCI홀딩스,우상향_60,0
OCI홀딩스,합계,15
롯데쇼핑,골크_단중,0
롯데쇼핑,골크_단장,0
롯데쇼핑,골크_중장,0
롯데쇼핑,우상향_5,15
롯데쇼핑,우상향_20,15
롯데쇼핑,우상향_60,25
롯데쇼핑,합계,55
ISC,골크_단중,0
ISC,골크_단장,0
ISC,골크_중장,0
ISC,우상향_5,0
ISC,우상향_20,0
ISC,우상향_60,0
ISC,합계,0
대웅제약,골크_단중,15
대웅제약,골크_단장,15
대웅제약,골크_중장,15
대웅제약,우상향_5,15
대웅제약,우상향_20,0
대웅제약,우상향_60,25
대웅제약,합계,85
에스디바이오센서,골크_단중,15
에스디바이오센서,골크_단장,15
에스디바이오센서,골크_중장,15
에스디바이오센서,우상향_5,15
에스디바이오센서,우상향_20,0
에스디바이오센서,우상향_60,25
에스디바이오센서,합계,85
풍산,골크_단중,0
풍산,골크_단장,15
풍산,골크_중장,15
풍산,우상향_5,15
풍산,우상향_20,0
풍산,우상향_60,25
풍산,합계,70
에이비엘바이오,골크_단중,0
에이비엘바이오,골크_단장,0
에이비엘바이오,골크_중장,0
에이비엘바이오,우상향_5,0
에이비엘바이오,우상향_20,0
에이비엘바이오,우상향_60,0
에이비엘바이오,합계,0
경동나비엔,골크_단중,15
경동나비엔,골크_단장,0
경동나비엔,골크_중장,0
경동나비엔,우상향_5,15
경동나비엔,우상향_20,0
경동나비엔,우상향_60,0
경동나비엔,합계,30
에스엘,골크_단중,0
에스엘,골크_단장,0
에스엘,골크_중장,0
에스엘,우상향_5,15
에스엘,우상향_20,0
에스엘,우상향_60,0
에스엘,합계,15
보로노이,골크_단중,0
보로노이,골크_단장,15
보로노이,골크_중장,15
보로노이,우상향_5,0
보로노이,우상향_20,0
보로노이,우상향_60,25
보로노이,합계,55
DGB금융지주,골크_단중,0
DGB금융지주,골크_단장,0
DGB금융지주,골크_중장,0
DGB금융지주,우상향_5,0
DGB금융지주,우상향_20,0
DGB금융지주,우상향_60,0
DGB금융지주,합계,0
GS리테일,골크_단중,15
GS리테일,골크_단장,15
GS리테일,골크_중장,15
GS리테일,우상향_5,15
GS리테일,우상향_20,15
GS리테일,우상향_60,25
GS리테일,합계,100
서진시스템,골크_단중,0
서진시스템,골크_단장,0
서진시스템,골크_중장,0
서진시스템,우상향_5,0
서진시스템,우상향_20,0
서진시스템,우상향_60,0
서진시스템,합계,0
카카오게임즈,골크_단중,0
카카오게임즈,골크_단장,0
카카오게임즈,골크_중장,0
카카오게임즈,우상향_5,0
카카오게임즈,우상향_20,0
카카오게임즈,우상향_60,0
카카오게임즈,합계,0
하이트진로,골크_단중,0
하이트진로,골크_단장,0
하이트진로,골크_중장,15
하이트진로,우상향_5,0
하이트진로,우상향_20,0
하이트진로,우상향_60,0
하이트진로,합계,15
씨젠,골크_단중,0
씨젠,골크_단장,0
씨젠,골크_중장,15
씨젠,우상향_5,0
씨젠,우상향_20,0
씨젠,우상향_60,0
씨젠,합계,15
HD현대인프라코어,골크_단중,0
HD현대인프라코어,골크_단장,0
HD현대인프라코어,골크_중장,0
HD현대인프라코어,우상향_5,15
HD현대인프라코어,우상향_20,0
HD현대인프라코어,우상향_60,0
HD현대인프라코어,합계,15
금호타이어,골크_단중,15
금호타이어,골크_단장,15
금호타이어,골크_중장,15
금호타이어,우상향_5,0
금호타이어,우상향_20,15
금호타이어,우상향_60,25
금호타이어,합계,85
대우건설,골크_단중,15
대우건설,골크_단장,15
대우건설,골크_중장,15
대우건설,우상향_5,15
대우건설,우상향_20,0
대우건설,우상향_60,25
대우건설,합계,85
솔브레인,골크_단중,0
솔브레인,골크_단장,15
솔브레인,골크_중장,15
솔브레인,우상향_5,0
솔브레인,우상향_20,15
솔브레인,우상향_60,25
솔브레인,합계,70
한국콜마,골크_단중,0
한국콜마,골크_단장,0
한국콜마,골크_중장,0
한국콜마,우상향_5,0
한국콜마,우상향_20,0
한국콜마,우상향_60,0
한국콜마,합계,0
네이처셀,골크_단중,0
네이처셀,골크_단장,0
네이처셀,골크_중장,15
네이처셀,우상향_5,0
네이처셀,우상향_20,15
네이처셀,우상향_60,25
네이처셀,합계,55
일진전기,골크_단중,15
일진전기,골크_단장,0
일진전기,골크_중장,0
일진전기,우상향_5,15
일진전기,우상향_20,15
일진전기,우상향_60,25
일진전기,합계,70
금양,골크_단중,15
금양,골크_단장,15
금양,골크_중장,15
금양,우상향_5,15
금양,우상향_20,15
금양,우상향_60,25
금양,합계,100
위메이드,골크_단중,15
위메이드,골크_단장,0
위메이드,골크_중장,0
위메이드,우상향_5,0
위메이드,우상향_20,15
위메이드,우상향_60,0
위메이드,합계,30
HLB생명과학,골크_단중,15
HLB생명과학,골크_단장,15
HLB생명과학,골크_중장,15
HLB생명과학,우상향_5,15
HLB생명과학,우상향_20,15
HLB생명과학,우상향_60,25
HLB생명과학,합계,100
SK리츠,골크_단중,15
SK리츠,골크_단장,15
SK리츠,골크_중장,15
SK리츠,우상향_5,15
SK리츠,우상향_20,15
SK리츠,우상향_60,25
SK리츠,합계,100
신세계,골크_단중,0
신세계,골크_단장,0
신세계,골크_중장,0
신세계,우상향_5,0
신세계,우상향_20,0
신세계,우상향_60,0
신세계,합계,0
브이티,골크_단중,0
브이티,골크_단장,15
브이티,골크_중장,15
브이티,우상향_5,0
브이티,우상향_20,15
브이티,우상향_60,25
브이티,합계,70
제이앤티씨,골크_단중,0
제이앤티씨,골크_단장,0
제이앤티씨,골크_중장,0
제이앤티씨,우상향_5,0
제이앤티씨,우상향_20,0
제이앤티씨,우상향_60,0
제이앤티씨,합계,0
DL이앤씨,골크_단중,15
DL이앤씨,골크_단장,15
DL이앤씨,골크_중장,15
DL이앤씨,우상향_5,15
DL이앤씨,우상향_20,15
DL이앤씨,우상향_60,25
DL이앤씨,합계,100
동원산업,골크_단중,0
동원산업,골크_단장,15
동원산업,골크_중장,15
동원산업,우상향_5,0
동원산업,우상향_20,15
동원산업,우상향_60,25
동원산업,합계,70
대웅,골크_단중,0
대웅,골크_단장,15
대웅,골크_중장,15
대웅,우상향_5,0
대웅,우상향_20,15
대웅,우상향_60,25
대웅,합계,70
종근당,골크_단중,0
종근당,골크_단장,0
종근당,골크_중장,0
종근당,우상향_5,0
종근당,우상향_20,0
종근당,우상향_60,0
종근당,합계,0
대주전자재료,골크_단중,15
대주전자재료,골크_단장,15
대주전자재료,골크_중장,15
대주전자재료,우상향_5,0
대주전자재료,우상향_20,15
대주전자재료,우상향_60,25
대주전자재료,합계,85
신영증권,골크_단중,0
신영증권,골크_단장,0
신영증권,골크_중장,0
신영증권,우상향_5,0
신영증권,우상향_20,0
신영증권,우상향_60,0
신영증권,합계,0
스튜디오드래곤,골크_단중,15
스튜디오드래곤,골크_단장,15
스튜디오드래곤,골크_중장,15
스튜디오드래곤,우상향_5,15
스튜디오드래곤,우상향_20,15
스튜디오드래곤,우상향_60,25
스튜디오드래곤,합계,100
HD현대건설기계,골크_단중,15
HD현대건설기계,골크_단장,15
HD현대건설기계,골크_중장,0
HD현대건설기계,우상향_5,15
HD현대건설기계,우상향_20,15
HD현대건설기계,우상향_60,25
HD현대건설기계,합계,85
CJ ENM,골크_단중,0
CJ ENM,골크_단장,15
CJ ENM,골크_중장,15
CJ ENM,우상향_5,0
CJ ENM,우상향_20,0
CJ ENM,우상향_60,25
CJ ENM,합계,55
동진쎄미켐,골크_단중,0
동진쎄미켐,골크_단장,15
동진쎄미켐,골크_중장,15
동진쎄미켐,우상향_5,0
동진쎄미켐,우상향_20,15
동진쎄미켐,우상향_60,25
동진쎄미켐,합계,70
동원시스템즈,골크_단중,0
동원시스템즈,골크_단장,0
동원시스템즈,골크_중장,0
동원시스템즈,우상향_5,15
동원시스템즈,우상향_20,0
동원시스템즈,우상향_60,0
동원시스템즈,합계,15
한솔케미칼,골크_단중,0
한솔케미칼,골크_단장,0
한솔케미칼,골크_중장,0
한솔케미칼,우상향_5,0
한솔케미칼,우상향_20,0
한솔케미칼,우상향_60,0
한솔케미칼,합계,0
LS에코에너지,골크_단중,15
LS에코에너지,골크_단장,15
LS에코에너지,골크_중장,15
